10,13A SWITCHED SOCKET WITH NEON SP BLACK,V15B-13NSC,0,0,1200.00,1,3,3,0,0,1200.00,25,0,0
10,13A SWITCHED SOCKET -SP-BLACK,V15B-13SSC,0,0,1080.00,1,3,3,0,0,1080.00,25,0,0
10,13A SWITCHED SOCKET WITH NEON +USB BLACK,V15B-13USC,0,0,1860.00,1,3,3,0,0,1860.00,25,0,0
10,1 GANG 1 WAY  BLACK,V15B-1G1W,0,0,580.00,1,3,5,0,0,580.00,25,0,0
10,1 GANG  2 WAY  BLACK,V15B-1G2W,0,0,720.00,1,3,5,0,0,720.00,25,0,0
10,1 GAN 3 WAY BLACK - INTERMEDATE,V15B-1G3W,0,0,2400.00,1,3,5,0,0,2400.00,25,0,0
10,20A SWITCH WITH NEON BLACK,V15B-20NS,0,0,1860.00,1,3,5,0,0,1860.00,25,0,0
10,2 GANG 1 WAY BLACK,V15B-2G1W,0,0,760.00,1,3,5,0,0,760.00,25,0,0
10,2 GANG  2 WAY  BLACK,V15B-2G2W,0,0,850.00,1,3,5,0,0,850.00,25,0,0
10,3 GANG 1 WAY BLACK,V15B-3G1W,0,0,890.00,1,3,5,0,0,890.00,25,0,0
10,3 GANG 2 WAY BLACK,V15B-3G2W,0,0,1030.00,1,3,5,0,0,1030.00,25,0,0
10,4 GANG 1 WAY BLACK,V15B-4G1W,0,0,1020.00,1,3,5,0,0,1020.00,25,0,0
10,4 GANG 2 WAY BLACK,V15B-4G2W,0,0,1240.00,1,3,5,0,0,1240.00,25,0,0
10,BLANK PLATE BLACK,V15B-BP,0,0,480.00,1,3,5,0,0,480.00,25,0,0
10,COMPUTER SOCKET BLACK,V15B-CSC,0,0,1500.00,1,3,3,0,0,1500.00,25,0,0
10,DOORBELL SWITCH BLACK,V15B-DBS,0,0,760.00,1,3,5,0,0,760.00,25,0,0
10,"DOORBELL SWITCH ""DONT DISTURB"" - BLACK",V15B-DNDS,0,0,2160.00,1,3,5,0,0,2160.00,25,0,0
10,FAN SPEED 500W BLACK,V15B-FCS,0,0,1920.00,1,3,5,0,0,1920.00,25,0,0
10,HUMEN BODY SENSOR SWITCH BLACK,V15B-HBS,0,0,2340.00,1,3,5,0,0,2340.00,25,0,0
10,40A KEY CARD - BLACK,V15B-KCS,0,0,3660.00,1,3,5,0,0,3660.00,25,0,0
10,LIGHT DIMMER 500W BLACK,V15B-LDS,0,0,1620.00,1,3,5,0,0,1620.00,25,0,0
10,13+ PIN MF SWITCHED SOCKET WITH NEON BLACK,V15B-MFSC,0,0,1500.00,1,3,5,0,0,1500.00,25,0,0
10,SHAVER 3X3 BLACK,V15B-SHV,0,0,4260.00,1,3,3,0,0,4260.00,25,0,0
10,SATELLITE SOCKET BLACK,V15B-SLSC,0,0,1440.00,1,3,3,0,0,1440.00,25,0,0
10,3W STAIRWAY BRUSHED COOL - BLACK,V15B-SWCL,0,0,1240.00,1,3,4,0,0,1240.00,25,0,0
10,3W STAIRWAY WITH SENSER WARM - BLACK,V15B-SWSW,0,0,1920.00,1,3,4,0,0,1920.00,25,0,0
10,3W STAIRWAY BRUSHED WARM - BLACK,V15B-SWWL,0,0,1240.00,1,3,4,0,0,1240.00,25,0,0
10,TOUCH DELAY SWITCH BLACK,V15B-TDS,0,0,1920.00,1,3,5,0,0,1920.00,25,0,0
10,TELEPHONE + COMPUTER SOCKET - BLACK,V15B-TPCPM,0,0,1620.00,1,3,3,0,0,1620.00,25,0,0
10,TELEPHONE SOCKET BLACK,V15B-TPSC,0,0,1380.00,1,3,3,0,0,1380.00,25,0,0
10,TV SOCKET BLACK,V15B-TVSC,0,0,1380.00,1,3,3,0,0,1380.00,25,0,0
10,VOICE COTROL SWITCH BLACK,V15B-VCS,0,0,1980.00,1,3,5,0,0,1980.00,25,0,0
11,METAL DISTRIBUTION BOX BW-8-10 FLUSH - WHITE,HD10F-BW,0,0,3690.00,2,5,6,0,0,3690.00,25,0,0
11,METAL DISTRIBUTION BOX CW-8-10 FLUSH - DARK BROWN,HD10F-CW,0,0,3690.00,2,6,6,0,0,3690.00,25,0,0
11,METAL DISTRIBUTION BOX BW-8-10 SURFACE - WHITE,HD10S-BW,0,0,3790.00,2,5,6,0,0,3790.00,25,0,0
11,METAL DISTRIBUTION BOX CW-8-10 SURFACE - DARK BROWN,HD10S-CW,0,0,3790.00,2,6,6,0,0,3790.00,25,0,0
11,METAL DISTRIBUTION BOX BW-11-14 - FLUSH - WHITE,HD14F-BW,0,0,4090.00,2,5,6,0,0,4090.00,25,0,0
11,METAL DISTRIBUTION BOX CW-11-14 - FLUSH - DARK BROWN,HD14F-CW,0,0,4090.00,2,6,6,0,0,4090.00,25,0,0
11,METAL DISTRIBUTION BOX BW-11-14 SURFACE - WHITE,HD14S-BW,0,0,4290.00,2,5,6,0,0,4290.00,25,0,0
11,METAL DISTRIBUTION BOX CW-11-14 SURFACE - DARK BROWN,HD14S-CW,0,0,4290.00,2,6,6,0,0,4290.00,25,0,0
11,METAL DISTRIBUTION BOX BW-15-18 - FLUSH - WHITE,HD18F-BW,0,0,5390.00,2,5,6,0,0,5390.00,25,0,0
11,METAL DISTRIBUTION BOX CW-15-18 FLUSH - DARK BROWN,HD18F-CW,0,0,5390.00,2,6,6,0,0,5390.00,25,0,0
11,METAL DISTRIBUTION BOX BW-15-18 SURFACE - WHITE,HD18S-BW,0,0,5590.00,2,5,6,0,0,5590.00,25,0,0
11,METAL DISTRIBUTION BOX CW-15-18 SURFACE - DARK BROWN,HD18S-CW,0,0,5590.00,2,6,6,0,0,5590.00,25,0,0
11,METAL DISTRIBUTION BOX BW-19-22  - FLUSH - WHITE,HD22F-BW,0,0,6190.00,2,5,6,0,0,6190.00,25,0,0
11,METAL DISTRIBUTION BOX CW-19-22 FLUSH - DARK BROWN,HD22F-CW,0,0,6190.00,2,6,6,0,0,6190.00,25,0,0
11,METAL DISTRIBUTION BOX BW-19-22 SURFACE - WHITE,HD22S-BW,0,0,6390.00,2,5,6,0,0,6390.00,25,0,0
11,METAL DISTRIBUTION BOX CW-19-22 SURFACE - DARK BROWN,HD22S-CW,0,0,6390.00,2,6,6,0,0,6390.00,25,0,0
10,13A SWITCHED SOCKET WITH NEON SP GOLD,V15G-13NSC,0,0,1160.00,1,7,3,0,0,1160.00,25,0,0
10,13A SWITCHED SOCKET -SP-GOLD,V15G-13SSC,0,0,1040.00,1,7,3,0,0,1040.00,25,0,0
10,13A SWITCHED SOCKET WITH NEON +USB GOLD,V15G-13USC,0,0,1800.00,1,7,3,0,0,1800.00,25,0,0
10,1 GANG 1 WAY GOLD,V15G-1G1W,0,0,540.00,1,7,5,0,0,540.00,25,0,0
10,1 GANG 2 WAY GOLD,V15G-1G2W,0,0,680.00,1,7,5,0,0,680.00,25,0,0
10,1 GANG 3 WAY GOLD - INTERMEDIATE,V15G-1G3W,0,0,2340.00,1,7,5,0,0,2340.00,25,0,0
10,20A SWITCH WITH NEON GOLD,V15G-20NS,0,0,1800.00,1,7,5,0,0,1800.00,25,0,0
10,2 GANG 1 WAY GOLD,V15G-2G1W,0,0,720.00,1,7,5,0,0,720.00,25,0,0
10,2 GANG 2 WAY GOLD,V15G-2G2W,0,0,810.00,1,7,5,0,0,810.00,25,0,0
10,3 GANG 1 WAY GOLD,V15G-3G1W,0,0,850.00,1,7,5,0,0,850.00,25,0,0
10,3 GANG 2 WAY GOLD,V15G-3G2W,0,0,990.00,1,7,5,0,0,990.00,25,0,0
10,4 GANG 1 WAY GOLD,V15G-4G1W,0,0,980.00,1,7,5,0,0,980.00,25,0,0
10,4 GANG 2 WAY GOLD,V15G-4G2W,0,0,1200.00,1,7,5,0,0,1200.00,25,0,0
10,BLANK PLATE GOLD,V15G-BP,0,0,440.00,1,7,5,0,0,440.00,25,0,0
10,COMPUTER SOCKET GOLD,V15G-CSC,0,0,1440.00,1,7,3,0,0,1440.00,25,0,0
10,DOORBELL SWITCH GOLD,V15G-DBS,0,0,720.00,1,7,5,0,0,720.00,25,0,0
10,"DOORBELL SWITCH ""DONT DISTURB"" - GOLD",V15G-DNDS,0,0,2040.00,1,7,5,0,0,2040.00,25,0,0
10,FAN SPEED 500W GOLD,V15G-FCS,0,0,1860.00,1,7,5,0,0,1860.00,25,0,0
10,HUMEN BODY SENSOR SWITCH GOLD,V15G-HBS,0,0,2280.00,1,7,5,0,0,2280.00,25,0,0
10,40A KEY CARD - GOLD,V15G-KCS,0,0,3540.00,1,7,5,0,0,3540.00,25,0,0
10,LIGHT DIMMER 500W GOLD,V15G-LDS,0,0,1560.00,1,7,5,0,0,1560.00,25,0,0
10,13+ PIN MF SWITCHED SOCKET WITH NEON GOLD,V15G-MFSC,0,0,1440.00,1,7,5,0,0,1440.00,25,0,0
10,SHAVER 3X3 GOLD,V15G-SHV,0,0,4200.00,1,7,3,0,0,4200.00,25,0,0
10,SATELLITE SOCKET GOLD,V15G-SLSC,0,0,1380.00,1,7,3,0,0,1380.00,25,0,0
10,3W STAIRWAY BRUSHED COOL - GOLD,V15G-SWCL,0,0,1190.00,1,7,4,0,0,1190.00,25,0,0
10,3W STAIRWAY WITH SENSER WARM - GOLD,V15G-SWSW,0,0,1830.00,1,7,4,0,0,1830.00,25,0,0
10,3W STAIRWAY BRUSHED WARM - GOLD,V15G-SWWL,0,0,1190.00,1,7,4,0,0,1190.00,25,0,0
10,TOUCH DELAY SWITCH GOLD,V15G-TDS,0,0,1860.00,1,7,5,0,0,1860.00,25,0,0
10,TELEPHONE + COMPUTER SOCKET - GOLD,V15G-TPCPM,0,0,1560.00,1,7,3,0,0,1560.00,25,0,0
10,TELEPHONE SOCKET GOLD,V15G-TPSC,0,0,1320.00,1,7,3,0,0,1320.00,25,0,0
10,TV SOCKET GOLD,V15G-TVSC,0,0,1320.00,1,7,3,0,0,1320.00,25,0,0
10,VOICE COTROL SWITCH GOLD,V15G-VCS,0,0,1920.00,1,7,5,0,0,1920.00,25,0,0
10,13A SWITCHED SOCKET WITH NEON SP PEARL,V15W-13NSC,0,0,1110.00,1,8,3,0,0,1110.00,25,0,0
10,13A SWITCHED SOCKET -SP-PERAL,V15W-13SSC,0,0,990.00,1,8,3,0,0,990.00,25,0,0
10,13A SWITCHED SOCKET WITH NEON +USB PEARL,V15W-13USC,0,0,1740.00,1,8,3,0,0,1740.00,25,0,0
10,1 GANG 1 WAY  PEARL,V15W-1G1W,0,0,490.00,1,8,5,0,0,490.00,25,0,0
10,1 GANG 2 WAY  PEARL,V15W-1G2W,0,0,630.00,1,8,5,0,0,630.00,25,0,0
10,1 GAN 3 WAY WHITE - INTERMIDIATE,V15W-1G3W,0,0,2280.00,1,8,5,0,0,2280.00,25,0,0
10,20A SWITCH WITH NEON PEARL,V15W-20NS,0,0,1740.00,1,8,5,0,0,1740.00,25,0,0
10,2 GANG 1 WAY  PEARL,V15W-2G1W,0,0,680.00,1,8,5,0,0,680.00,25,0,0
10,2 GANG 2 WAY PEARL,V15W-2G2W,0,0,770.00,1,8,5,0,0,770.00,25,0,0
10,3 GANG 1 WAY PEARL,V15W-3G1W,0,0,810.00,1,8,5,0,0,810.00,25,0,0
10,3 GANG 2 WAY PEARL,V15W-3G2W,0,0,950.00,1,8,5,0,0,950.00,25,0,0
10,4 GANG 1 WAY PEARL,V15W-4G1W,0,0,940.00,1,8,5,0,0,940.00,25,0,0
10,4 GANG 2 WAY PEARL,V15W-4G2W,0,0,1160.00,1,8,5,0,0,1160.00,25,0,0
10,BLANK PLATE PEARL,V15W-BP,0,0,390.00,1,8,5,0,0,390.00,25,0,0
10,COMPUTER SOCKET PEARL,V15W-CSC,0,0,1380.00,1,8,3,0,0,1380.00,25,0,0
10,DOORBELL SWITCH PEARL,V15W-DBS,0,0,680.00,1,8,5,0,0,680.00,25,0,0
10,"DOORBELL SWITCH ""DONT DISTURB"" - PEARL",V15W-DNDS,0,0,1920.00,1,8,5,0,0,1920.00,25,0,0
10,FAN SPEED 500W PEARL,V15W-FCS,0,0,1800.00,1,8,5,0,0,1800.00,25,0,0
10,HUMEN BODY SENSOR SWITCH PEARL,V15W-HBS,0,0,2220.00,1,8,5,0,0,2220.00,25,0,0
10,40A KEY CARD - PEARL,V15W-KCS,0,0,3420.00,1,8,5,0,0,3420.00,25,0,0
10,LIGHT DIMMER 500W PEARL,V15W-LDS,0,0,1500.00,1,8,5,0,0,1500.00,25,0,0
10,13+ PIN MF SWITCHED SOCKET WITH NEON PEARL,V15W-MFSC,0,0,1380.00,1,8,5,0,0,1380.00,25,0,0
10,SHAVER 3X3 PEARL,V15W-SHV,0,0,4140.00,1,8,3,0,0,4140.00,25,0,0
10,SATELLITE SOCKET PEARL,V15W-SLSC,0,0,1320.00,1,8,3,0,0,1320.00,25,0,0
10,3W STAIRWAY BRUSHED COOL - PEARL,V15W-SWCL,0,0,1140.00,1,8,4,0,0,1140.00,25,0,0
10,3W STAIRWAY WITH SENSER WARM - PEARL,V15W-SWSW,0,0,1740.00,1,8,4,0,0,1740.00,25,0,0
10,3W STAIRWAY BRUSHED WARM - PEARL,V15W-SWWL,0,0,1140.00,1,8,4,0,0,1140.00,25,0,0
10,TOUCH DELAY SWITCH PEARL,V15W-TDS,0,0,1800.00,1,8,5,0,0,1800.00,25,0,0
10,TELEPHONE + COMPUTER SOCKET - PEARL,V15W-TPCOM,0,0,1500.00,1,8,3,0,0,1500.00,25,0,0
10,TELEPHONE SOCKET PEARL,V15W-TPSC,0,0,1260.00,1,8,3,0,0,1260.00,25,0,0
10,TV SOCKET PEARL,V15W-TVSC,0,0,1260.00,1,8,3,0,0,1260.00,25,0,0
10,VOICE COTROL SWITCH PEARL,V15W-VCS,0,0,1860.00,1,8,5,0,0,1860.00,25,0,0
10,BACK PC PART,1000,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,SCREWS,1001,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,LIVE SWITCH COPPER PART,1002,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,COPPER SWITCH PART,1003,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,LIVE COPPER PART,1004,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,NEUTRAL COPPER PART,1005,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,BRASS EARTH PART,1006,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,FRONT PC PART,1007,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,SWTICH PC PART - PEARL,1008,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,SWITCH PC  PART  - GOLD,1009,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,NEON LAMP PART,1010,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,SHUTTER,1011,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,SHUTTER SPRING,1012,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,PUSH BUTTON,1013,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,PUSH BUTTON SPRING,1014,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,V-7 PLATE,1015,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,NEON COVER,1016,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,COVER PLATE - GOLD,1017,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,COVER PLATE - PEARL,1018,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,FIXING SCREWS,1019,0,0,0.00,3,9,8,0,0,0.00,25,0,0
10,SANK BOX  - 2-WAY,2W-SANK-,0,0,85.00,4,10,9,0,0,85.00,25,0,0
10,SANK BOX  - 4-WAY,4W-SANK-,0,0,75.00,4,10,9,0,0,75.00,25,0,0
